State		Lambda		Throughput		Latency		CPU		Time
16		9853.35282588		9398.91780708		26.9990126284		0		2014-07-04 00:22:00		No
16		9858.60075576		9497.57180537		17.5533443067		0		2014-07-04 00:22:05		No
16		9863.34561344		9390.47434779		21.7525613663		0		2014-07-04 00:22:10		No
16		9868.35484028		8578.28062123		38.8818802275		0		2014-07-04 00:22:15		No
20		9872.99321626		9339.92683947		17.5527238786		0		2014-07-04 00:22:20		Yes
20		9877.60723488		9404.68419439		19.9521834436		0		2014-07-04 00:22:25		Yes
20		9880.6167497		9720.17212873		22.0467076929		0		2014-07-04 00:22:30		Yes
20		9883.59967803		9484.81294044		15.2158687935		0		2014-07-04 00:22:35		Yes
20		9887.98542683		9398.77087564		19.5077612143		0		2014-07-04 00:22:40		Yes
20		9892.39052049		9482.93472238		13.5607440144		0		2014-07-04 00:22:45		Yes
20		9896.50947354		9561.72874274		20.1978853997		0		2014-07-04 00:22:50		Yes
20		9900.6818594		8891.9407988		36.8150558554		0		2014-07-04 00:22:55		Yes
20		9904.7813133		9349.81231401		34.2711902422		0		2014-07-04 00:23:00		Yes
20		9908.78210665		9423.79993637		21.4402115964		0		2014-07-04 00:23:05		Yes
20		9912.72873625		9440.39805142		19.5373044141		0		2014-07-04 00:23:10		Yes
20		9916.46910254		9663.72122884		19.6347673573		0		2014-07-04 00:23:15		Yes
20		9920.10629546		9761.74191272		19.0171472977		0		2014-07-04 00:23:20		Yes
20		9922.50780107		9799.48840568		19.1154479725		0		2014-07-04 00:23:25		Yes
20		9926.10759856		9692.70402757		20.7720706862		0		2014-07-04 00:23:30		Yes
20		9929.71116913		9731.81109146		21.3788591843		0		2014-07-04 00:23:35		Yes
20		9933.17315432		9708.94577814		20.2719171933		0		2014-07-04 00:23:40		Yes
20		9936.5097383		9794.72141163		21.0507198779		0		2014-07-04 00:23:45		Yes
20		9938.62481652		9722.12181233		20.1325765567		0		2014-07-04 00:23:50		Yes
20		9940.71875938		9691.73345481		16.7388582023		0		2014-07-04 00:23:55		Yes
20		9943.93452658		9737.35935384		16.7093246435		0		2014-07-04 00:24:00		Yes
20		9946.9404278		9682.98868137		22.978117596		0		2014-07-04 00:24:05		Yes
20		9949.97055859		9657.55151889		19.3361741202		0		2014-07-04 00:24:10		Yes
20		9951.83837901		9757.5079905		24.7823784028		0		2014-07-04 00:24:16		Yes
20		9954.63604401		9704.54014528		22.3134467794		0		2014-07-04 00:24:21		Yes
20		9957.35220245		9786.96560332		17.4894136811		0		2014-07-04 00:24:26		Yes
20		9959.99481531		9742.76172547		18.4687631761		0		2014-07-04 00:24:31		Yes
20		9962.53229444		9814.7019156		24.3371068207		0		2014-07-04 00:24:36		Yes
20		9964.96716592		9548.18946381		21.4723729326		0		2014-07-04 00:24:41		Yes
20		9967.27994762		9590.86888256		11.3549764172		0		2014-07-04 00:24:46		Yes
20		9969.57056622		9028.31285792		12.7643040584		0		2014-07-04 00:24:51		Yes
20		9971.0593469		8935.62525638		20.5330908868		0		2014-07-04 00:24:56		Yes
20		9973.44112745		9377.80047208		16.1058095924		0		2014-07-04 00:25:01		Yes
20		9974.95010998		9564.34890647		15.9524088343		0		2014-07-04 00:25:06		Yes
20		9976.9699858		9387.79021771		22.8729261437		0		2014-07-04 00:25:11		Yes
20		9978.8851285		9331.04907938		24.2483169816		0		2014-07-04 00:25:16		Yes
20		9980.7668465		9563.81723108		19.5025347129		0		2014-07-04 00:25:21		Yes
20		9982.49639705		9280.77632592		14.9728681396		0		2014-07-04 00:25:26		No
20		9984.13415065		9505.83637963		17.1426332969		0		2014-07-04 00:25:31		No
20		9985.12720795		9515.13440341		27.794029612		0		2014-07-04 00:25:36		No
20		9986.62063679		9607.92084644		28.7975729594		0		2014-07-04 00:25:41		No
20		9988.11870986		9534.94502842		17.1381252091		0		2014-07-04 00:25:46		No
20		9989.43604373		9465.48408771		12.8064435817		0		2014-07-04 00:25:51		No
20		9990.24256148		9454.103288		13.5404620592		0		2014-07-04 00:25:56		No
20		9990.99209243		9378.04942763		13.3030876388		0		2014-07-04 00:26:01		No
20		9991.697254		9497.47475667		15.1613418272		0		2014-07-04 00:26:06		No
20		9992.33265798		9505.71423847		15.7558554761		0		2014-07-04 00:26:11		No
20		9992.91971667		9496.61824826		15.1692341945		0		2014-07-04 00:26:16		No
20		9993.45920458		9511.44152736		17.2651785368		0		2014-07-04 00:26:21		No
20		9993.94325456		9534.70218269		14.2077112057		0		2014-07-04 00:26:26		No
20		9994.15197857		9523.22142955		13.913185849		0		2014-07-04 00:26:31		No
20		9994.53959639		9570.95098111		15.5520792175		0		2014-07-04 00:26:36		No
20		9994.87885673		9561.34575298		12.9678470676		0		2014-07-04 00:26:42		No
20		9998.14590408		9803.20742236		12.8747746506		0		2014-07-04 00:26:47		No
20		9998.4744058		9248.82626622		21.9732523251		0		2014-07-04 00:26:52		No
20		9998.73267838		9750.60000584		22.1718905582		0		2014-07-04 00:26:57		No
20		9998.90277882		9763.68872824		20.0193922197		0		2014-07-04 00:27:02		No
20		9998.98792039		9748.49080256		50.954427223		0		2014-07-04 00:27:07		No
19		9998.99333325		9820.20834516		19.7709330284		0		2014-07-04 00:27:12		Yes
19		9998.94048936		9801.04858307		17.6031380795		0		2014-07-04 00:27:17		Yes
19		9998.7970641		9667.9954641		26.654818787		0		2014-07-04 00:27:22		Yes
19		9998.56260771		9787.35016485		26.4502375311		0		2014-07-04 00:27:27		Yes
19		9998.24322145		9744.34092067		23.8312047331		0		2014-07-04 00:27:32		Yes
19		9997.8276786		9797.98233777		15.9216199709		0		2014-07-04 00:27:37		Yes
19		9997.49709313		9580.25281462		18.3340519467		0		2014-07-04 00:27:42		Yes
19		9997.12119351		9583.00138312		14.4454109478		0		2014-07-04 00:27:47		Yes
19		9996.9119962		9740.36130379		24.7371029024		0		2014-07-04 00:27:52		Yes
19		9996.42259336		9702.82223569		15.5679635938		0		2014-07-04 00:27:57		Yes
19		9995.89671858		9801.37003464		10.9827846149		0		2014-07-04 00:28:02		Yes
19		9995.31211521		9508.92145617		11.6464261975		0		2014-07-04 00:28:07		Yes
19		9994.68556001		9716.81532631		32.4386219969		0		2014-07-04 00:28:12		Yes
19		9993.98629984		9112.57770724		12.108860296		0		2014-07-04 00:28:17		Yes
19		9993.22299467		9645.4660485		22.3814382742		0		2014-07-04 00:28:22		Yes
19		9992.40845277		9644.03778894		17.145198994		0		2014-07-04 00:28:27		Yes
19		9991.56011955		9705.99320269		18.5065678347		0		2014-07-04 00:28:32		Yes
19		9990.67851715		9872.20081655		18.6026850094		0		2014-07-04 00:28:37		Yes
19		9989.6694402		9813.02386856		18.0033111027		0		2014-07-04 00:28:42		Yes
19		9988.59687133		9813.60835274		20.529736543		0		2014-07-04 00:28:47		Yes
19		9987.53479656		9768.05475072		20.9811310482		0		2014-07-04 00:28:52		Yes
19		9986.35630536		9772.42046031		22.7058420069		0		2014-07-04 00:28:58		Yes
19		9985.76969605		9819.8071675		19.3544961161		0		2014-07-04 00:29:03		Yes
19		9984.57999551		9742.50126391		17.8081912515		0		2014-07-04 00:29:08		Yes
19		9983.24641307		9859.90892261		17.8506625113		0		2014-07-04 00:29:13		Yes
19		9981.92734126		9787.32182578		18.8766692399		0		2014-07-04 00:29:18		Yes
19		9980.50045491		9849.08646606		18.0595550466		0		2014-07-04 00:29:23		Yes
19		9979.03884712		9778.72645377		18.4775607186		0		2014-07-04 00:29:28		Yes
19		9977.54764909		9860.27114834		18.1265723651		0		2014-07-04 00:29:33		Yes
19		9975.94505721		9795.87292993		18.4603060785		0		2014-07-04 00:29:38		Yes
19		9974.34899653		9856.81406214		15.6763498116		0		2014-07-04 00:29:43		Yes
19		9972.70087201		9774.68212		15.6255284192		0		2014-07-04 00:29:48		Yes
19		9970.96489426		9816.94105026		17.8305789094		0		2014-07-04 00:29:53		Yes
19		9969.1963421		9813.45418894		17.480988937		0		2014-07-04 00:29:58		Yes
19		9968.30185202		9810.45237494		15.8365049581		0		2014-07-04 00:30:03		Yes
19		9966.39962475		9796.45699328		18.2485851469		0		2014-07-04 00:30:08		Yes
19		9964.37791865		9756.7912562		18.7290057423		0		2014-07-04 00:30:13		Yes
19		9962.30452207		9782.71498555		17.2827795595		0		2014-07-04 00:30:18		Yes
19		9960.27215456		9773.53441436		19.8019341397		0		2014-07-04 00:30:23		Yes
19		9958.20122609		9819.93845825		19.2907589159		0		2014-07-04 00:30:28		Yes
19		9956.09769934		9811.20941664		19.1865794563		0		2014-07-04 00:30:33		Yes
19		9953.8496257		9781.91412748		22.6164729538		0		2014-07-04 00:30:38		Yes
19		9951.61860806		9533.13898632		16.6058365143		0		2014-07-04 00:30:43		Yes
19		9949.24918603		9514.62084732		16.0389337005		0		2014-07-04 00:30:48		Yes
19		9946.87222097		9148.44318353		21.6120739433		0		2014-07-04 00:30:53		Yes
19		9944.46784065		9152.79696685		22.1352077754		0		2014-07-04 00:30:58		Yes
19		9943.26807881		9816.69409735		14.7644792211		0		2014-07-04 00:31:03		Yes
19		9940.79754839		9544.85954468		24.3975509726		0		2014-07-04 00:31:08		Yes
19		9938.08760296		9654.34712338		11.9051860873		0		2014-07-04 00:31:14		Yes
19		9935.43198798		9583.39719739		28.907407887		0		2014-07-04 00:31:19		Yes
19		9932.74038395		9490.3055657		20.1726312442		0		2014-07-04 00:31:24		Yes
19		9931.4113261		9133.23897538		37.380508807		0		2014-07-04 00:31:29		Yes
19		9928.59738514		9656.976183		26.4434159016		0		2014-07-04 00:31:34		Yes
19		9925.72799275		9403.82024239		16.2823927913		0		2014-07-04 00:31:39		Yes
19		9922.91574409		9707.20265931		17.0076826608		0		2014-07-04 00:31:44		Yes
19		9919.9687652		9759.90662382		17.2615721655		0		2014-07-04 00:31:49		Yes
19		9916.98992692		9746.11305609		18.4726351942		0		2014-07-04 00:31:54		Yes
19		9915.53057491		9738.71518038		20.9482228658		0		2014-07-04 00:31:59		Yes
19		9912.45243869		9765.01896413		19.7782823936		0		2014-07-04 00:32:04		Yes
19		9909.25732751		9722.53322213		16.0372920266		0		2014-07-04 00:32:09		Yes
19		9906.02162366		9752.12912191		15.7148702539		0		2014-07-04 00:32:14		Yes
19		9902.77628609		9721.82894801		23.4508036582		0		2014-07-04 00:32:19		Yes
19		9899.42126044		9691.23574163		16.1203763721		0		2014-07-04 00:32:24		Yes
19		9896.12148268		9702.31608822		16.8968126351		0		2014-07-04 00:32:29		Yes
19		9892.64552373		9727.97896519		20.0583331526		0		2014-07-04 00:32:34		Yes
19		9889.14373176		9676.35722403		14.8947291183		0		2014-07-04 00:32:39		Yes
19		9885.68871305		9736.51148987		17.545494334		0		2014-07-04 00:32:44		Yes
19		9882.08895959		9742.2794743		16.9331461601		0		2014-07-04 00:32:49		Yes
19		9878.49638363		9747.21477849		13.9836772789		0		2014-07-04 00:32:54		Yes
19		9876.73186695		9695.59610141		17.5871347103		0		2014-07-04 00:32:59		Yes
19		9873.10949067		9660.02799151		19.1705764373		0		2014-07-04 00:33:04		Yes
19		9869.30745341		9648.74096173		21.1380355563		0		2014-07-04 00:33:09		Yes
19		9865.44742605		9669.22319349		14.0320876042		0		2014-07-04 00:33:15		Yes
19		9861.52025196		9706.91003547		18.0422565291		0		2014-07-04 00:33:20		Yes
19		9857.56651428		9631.8776449		13.4680873312		0		2014-07-04 00:33:25		No
19		9853.42724095		9672.98124706		18.768045962		0		2014-07-04 00:33:30		No
19		9849.42416105		9614.40402981		16.9825481065		0		2014-07-04 00:33:35		No
19		9845.18726848		9683.94019351		11.8220136669		0		2014-07-04 00:33:40		No
19		9841.04358368		9682.62558667		17.9513785893		0		2014-07-04 00:33:45		No
19		9839.04328355		9433.63708164		10.8231329671		0		2014-07-04 00:33:50		No
19		9834.83916055		9425.05478555		23.3886460774		0		2014-07-04 00:33:55		No
19		9830.53534974		9523.00562039		16.1559090814		0		2014-07-04 00:34:00		No
19		9826.2087425		9566.8002171		16.7433994321		0		2014-07-04 00:34:05		No
19		9821.85597183		9549.5105548		25.3489544672		0		2014-07-04 00:34:10		No
19		9817.3825333		8988.57447347		25.2388359468		0		2014-07-04 00:34:15		No
19		9815.22318255		8996.9297568		18.9244890917		0		2014-07-04 00:34:20		No
19		9813.02856964		8963.16305591		22.2593665339		0		2014-07-04 00:34:25		No
19		9810.81931401		8977.29794357		22.3457741968		0		2014-07-04 00:34:30		No
19		9808.59005791		8989.87474723		22.963563839		0		2014-07-04 00:34:35		No
19		9806.30265311		8964.03416315		22.0353619037		0		2014-07-04 00:34:40		No
19		9790.59720669		9655.27256181		15.1247381073		0		2014-07-04 00:34:45		No
19		9680.39427682		8904.89914489		16.3002214476		0		2014-07-04 00:34:50		No
19		9673.06811011		9604.90837135		15.6624107853		0		2014-07-04 00:34:55		No
19		9665.68780605		9519.38719948		11.4694942162		0		2014-07-04 00:35:00		No
19		9657.7549512		9521.4672684		12.5096102215		0		2014-07-04 00:35:05		No
19		9655.35112881		9510.76776755		13.2662662563		0		2014-07-04 00:35:10		No
19		9647.40833508		9508.02673141		14.7945796406		0		2014-07-04 00:35:15		No
19		9639.34237716		9488.8918703		13.5595307913		0		2014-07-04 00:35:20		No
19		9631.18144951		9477.6623489		13.3483390514		0		2014-07-04 00:35:25		No
19		9622.59961526		9516.07265176		13.4493635878		0		2014-07-04 00:35:30		No
19		9614.23344784		9512.08618817		14.7132370989		0		2014-07-04 00:35:35		No
19		9608.82635535		9508.94619231		11.9887817874		0		2014-07-04 00:35:40		No
19		9600.67211829		9392.51519502		18.4106932386		0		2014-07-04 00:35:46		No
19		9592.29773634		9471.24766087		11.7575165425		0		2014-07-04 00:35:51		No
19		9586.83231412		9450.65720187		10.6416323707		0		2014-07-04 00:35:56		No
19		9578.10610999		9516.66829718		11.4553354267		0		2014-07-04 00:36:01		No
19		9569.78217823		9485.76775044		10.1499174797		0		2014-07-04 00:36:06		No
19		9560.70232286		9460.28893945		14.714101543		0		2014-07-04 00:36:11		No
19		9555.0329567		9461.31010596		15.4432930844		0		2014-07-04 00:36:16		No
19		9546.0751285		9374.59299844		20.4986488664		0		2014-07-04 00:36:21		No
19		9537.00007223		9323.23709991		19.6999446978		0		2014-07-04 00:36:26		No
19		9528.20786017		9405.64914256		19.6000323703		0		2014-07-04 00:36:31		No
