State		Lambda		Throughput		Latency		CPU		Time
8		1500.00000004		267.589532903		606.536078125		0		2014-07-23 18:27:15		Yes
8		2000.14966658		1376.90376759		202.292399091		0		2014-07-23 18:27:20		Yes
8		2000.49309249		1939.6879516		57.5481196627		0		2014-07-23 18:27:25		Yes
8		2001.28685902		2001.72338235		42.4647043544		0		2014-07-23 18:27:30		Yes
8		2002.47879233		2007.77610208		35.5704111055		0		2014-07-23 18:27:35		Yes
8		2004.08245171		1998.34043651		15.2826529394		0		2014-07-23 18:27:40		Yes
8		2005.53857149		1903.90840237		25.86130875		0		2014-07-23 18:27:45		Yes
8		2007.81100085		1730.40950383		62.5679037093		0		2014-07-23 18:27:50		Yes
8		2010.47626313		2011.65600627		36.6486256657		0		2014-07-23 18:27:55		Yes
8		2013.53772872		2008.94097305		32.3561054805		0		2014-07-23 18:28:00		Yes
8		2017.02416453		2020.48142515		31.1281400063		0		2014-07-23 18:28:06		Yes
8		2020.87549078		2024.61006334		19.6670603416		0		2014-07-23 18:28:11		Yes
8		2025.1936584		2019.68389277		27.0144624005		0		2014-07-23 18:28:16		Yes
8		2029.93067608		2026.94769491		23.821230023		0		2014-07-23 18:28:21		Yes
8		2034.99618276		2031.77555205		22.9213989648		0		2014-07-23 18:28:26		Yes
8		2040.52383977		2045.94456687		28.4073817503		0		2014-07-23 18:28:31		Yes
8		2046.48970304		2041.19401029		20.5522522959		0		2014-07-23 18:28:36		Yes
8		2052.82531599		2045.85170822		25.5091569268		0		2014-07-23 18:28:41		Yes
8		2059.54663935		2070.1925493		26.8326511765		0		2014-07-23 18:28:46		Yes
8		2066.61234642		2053.66791081		36.3312926229		0		2014-07-23 18:28:51		Yes
8		2074.11317329		2085.13752443		14.6695730435		0		2014-07-23 18:28:56		Yes
8		2082.06989226		2078.4746751		15.1253097059		0		2014-07-23 18:29:01		Yes
8		2090.32468141		2089.71380714		18.8238640217		0		2014-07-23 18:29:06		Yes
8		2098.93884278		2100.34494887		20.7737393135		0		2014-07-23 18:29:11		Yes
8		2107.94699079		2100.46320062		23.5000760695		0		2014-07-23 18:29:16		Yes
8		2117.37267985		2115.61184522		22.9687069652		0		2014-07-23 18:29:21		Yes
8		2127.29789543		2130.72566766		20.6872120549		0		2014-07-23 18:29:26		Yes
8		2137.54785904		2135.7083369		28.7232397959		0		2014-07-23 18:29:31		Yes
8		2148.19862275		2144.86974433		18.4663486861		0		2014-07-23 18:29:36		Yes
8		2159.19984747		2162.06501005		28.3278670064		0		2014-07-23 18:29:41		Yes
8		2170.83187208		2169.25400967		21.3220084313		0		2014-07-23 18:29:46		Yes
8		2179.74648771		2177.90990894		23.258109585		0		2014-07-23 18:29:51		Yes
8		2191.69125706		2194.41451274		19.9077458333		0		2014-07-23 18:29:56		Yes
8		2201.03660347		2194.53390926		22.1669473148		0		2014-07-23 18:30:01		Yes
8		2213.75897886		2208.53747394		26.4034748254		0		2014-07-23 18:30:06		Yes
8		2226.80604027		2232.36889273		24.8182199466		0		2014-07-23 18:30:11		Yes
8		2240.60276028		2239.61567897		24.3512027225		0		2014-07-23 18:30:16		Yes
8		2254.47443179		2254.96371053		20.7578964689		0		2014-07-23 18:30:21		No
8		2268.80128673		2266.56746225		28.341991199		0		2014-07-23 18:30:26		No
8		2283.47464902		2280.57494428		26.081631291		0		2014-07-23 18:30:31		No
8		2298.61377034		2299.49037493		29.1355732911		0		2014-07-23 18:30:37		No
8		2314.23456465		2312.58538461		37.2484761924		0		2014-07-23 18:30:42		No
8		2326.14113759		2337.48597525		24.0676722999		0		2014-07-23 18:30:47		No
8		2342.30972299		2336.81642133		19.0377975		0		2014-07-23 18:30:52		No
8		2358.73938974		2364.66257		27.8139049902		0		2014-07-23 18:30:57		No
8		2375.68471055		2372.10172724		22.69448375		0		2014-07-23 18:31:02		No
8		2392.8985059		2385.54747882		25.891683388		0		2014-07-23 18:31:07		No
8		2410.35462337		2407.96966753		37.6589111111		0		2014-07-23 18:31:12		No
8		2428.23829394		2436.89643699		22.247305241		0		2014-07-23 18:31:17		No
